Term,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,CreditScoreRangeLower,CreditScoreRangeUpper,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanCurrentDaysDelinquent,LoanMonthsSinceOrigination,LoanOriginalAmount,LoanOriginationQuarter,MonthlyLoanPayment,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,decision
36,1,NJ,Other,Full-time,31.0,False,True,700.0,719.0,12.0,11.0,18.0,8,743.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,27441.0,0.41,35498.0,18.0,0.72,2.0,0.42,"$25,000-49,999",True,3191.666667,530,54,2800,Q3 2009,112.81,1.0,1,1,50.0,66,Denied
60,1,IL,Sales - Retail,Employed,36.0,False,False,700.0,719.0,5.0,6.0,11.0,5,211.0,2.0,4.0,1.0,216.0,0.0,0.0,0.0,4709.0,0.14,23498.0,11.0,0.9,0.0,0.4,"$1-24,999",True,1789.75,0,8,2000,Q3 2013,50.45,1.0,0,0,0.0,1,Review
36,1,NC,Other,Employed,214.0,True,False,660.0,679.0,8.0,7.0,19.0,5,162.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,4534.0,0.97,77.0,18.0,0.83,0.0,0.11,"$50,000-74,999",True,4583.333333,0,3,7000,Q4 2013,233.81,1.0,0,0,0.0,1,Approved
36,3,CA,Construction,Self-employed,135.0,True,False,760.0,779.0,12.0,11.0,34.0,8,1103.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,43498.0,0.45,51345.0,30.0,1.0,0.0,0.22,"$75,000-99,999",False,7500.0,0,15,3000,Q4 2012,102.74,1.0,0,0,0.0,40,Review
36,1,TX,Accountant/CPA,Employed,14.0,True,False,660.0,679.0,17.0,17.0,34.0,14,628.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9406.0,0.36,3057.0,18.0,0.94,0.0,0.27,"$50,000-74,999",True,5000.0,0,5,4000,Q4 2013,163.28,1.0,0,0,0.0,22,Denied
36,1,TX,Other,Other,0.0,False,False,700.0,719.0,13.0,13.0,31.0,14,807.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31341.0,0.58,22259.0,30.0,1.0,1.0,0.59,"$25,000-49,999",True,4041.666667,0,2,15000,Q1 2014,526.25,1.0,0,0,0.0,1,Review
36,1,OH,Laborer,Employed,88.0,False,False,660.0,679.0,13.0,12.0,25.0,12,451.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29281.0,0.59,20169.0,25.0,1.0,2.0,0.34,"$25,000-49,999",True,3166.666667,497,30,10000,Q3 2011,361.47,1.0,0,0,0.0,114,Review
36,1,VA,Analyst,Employed,59.0,True,False,740.0,759.0,10.0,8.0,28.0,5,373.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11254.0,0.88,991.0,28.0,0.78,1.0,0.14,"$100,000+",True,11250.0,0,37,12000,Q1 2011,412.99,1.0,0,0,0.0,240,Review
36,1,IL,Nurse (RN),Employed,15.0,True,False,680.0,699.0,11.0,10.0,41.0,9,1087.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,38447.0,0.9,3351.0,28.0,0.93,0.0,0.17,"$75,000-99,999",True,8083.333333,0,18,8000,Q3 2012,288.18,1.0,0,0,0.0,48,Review
60,1,MI,Medical Technician,Employed,341.0,True,False,700.0,719.0,13.0,12.0,25.0,9,471.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10223.0,0.53,7096.0,24.0,1.0,0.0,0.19,"$25,000-49,999",True,3583.333333,0,8,5000,Q3 2013,111.7,1.0,0,0,0.0,69,Approved
36,2,VA,Other,Other,33.0,True,False,660.0,679.0,13.0,12.0,25.0,8,492.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16828.0,0.55,11646.0,23.0,1.0,2.0,0.35,"$50,000-74,999",True,4481.75,16,24,3000,Q1 2012,103.25,1.0,0,0,0.0,65,Review
36,1,OH,Computer Programmer,Employed,22.0,True,False,660.0,679.0,10.0,6.0,31.0,4,367.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13800.0,0.86,1073.0,29.0,0.96,1.0,0.25,"$25,000-49,999",True,3333.333333,0,7,9000,Q3 2013,350.55,1.0,0,0,0.0,105,Denied
60,19,AL,Civil Service,Employed,83.0,False,False,680.0,699.0,10.0,10.0,17.0,8,395.0,2.0,3.0,1.0,945.0,0.0,0.0,0.0,9395.0,0.68,4380.0,12.0,0.92,0.0,0.3,"$25,000-49,999",True,2483.333333,0,18,2000,Q3 2012,67.91,1.0,0,0,0.0,5,Denied
36,10,MI,Clerical,Employed,134.0,True,False,740.0,759.0,9.0,8.0,40.0,7,199.0,1.0,5.0,1.0,9698.0,1.0,0.0,0.0,4294.0,0.65,730.0,37.0,0.86,0.0,0.16,"$25,000-49,999",True,2333.333333,0,17,4000,Q4 2012,152.74,1.0,0,0,0.0,38,Denied
60,1,MN,Tradesman - Mechanic,Employed,133.0,True,False,800.0,819.0,13.0,13.0,21.0,9,330.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9938.0,0.34,18462.0,19.0,1.0,0.0,0.28,"$75,000-99,999",True,7916.666667,0,7,15000,Q3 2013,350.5,1.0,0,0,0.0,151,Review
36,1,MS,Teacher,Employed,218.0,False,False,680.0,699.0,19.0,18.0,60.0,12,415.0,0.0,4.0,0.0,0.0,16.0,1.0,0.0,6201.0,0.31,12978.0,55.0,0.76,2.0,0.48,"$50,000-74,999",True,4916.666667,0,0,15000,Q1 2014,549.08,1.0,0,0,0.0,200,Review
60,1,VA,Psychologist,Employed,88.0,True,False,700.0,719.0,8.0,8.0,30.0,3,688.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28949.0,0.82,6051.0,27.0,1.0,0.0,0.18,"$75,000-99,999",True,7583.333333,0,2,13000,Q1 2014,294.06,1.0,0,0,0.0,199,Review
36,1,MD,Other,Employed,26.0,True,False,700.0,719.0,9.0,8.0,25.0,6,705.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,27768.0,0.69,12032.0,23.0,1.0,2.0,0.3,"$75,000-99,999",True,6250.0,0,4,15000,Q4 2013,555.93,1.0,0,0,0.0,1,Review
60,1,MS,Administrative Assistant,Employed,140.0,True,False,720.0,739.0,17.0,14.0,64.0,10,594.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14250.0,0.7,3394.0,63.0,0.96,2.0,0.34,"$50,000-74,999",True,5900.0,0,10,15000,Q2 2013,415.05,1.0,0,0,0.0,1,Review
60,1,IL,Sales - Commission,Employed,9.0,True,False,760.0,779.0,14.0,14.0,27.0,12,2693.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,202024.0,0.79,49663.0,22.0,1.0,0.0,0.19,"$100,000+",True,20833.333333,0,2,35000,Q1 2014,785.47,1.0,0,0,0.0,1,Approved
36,1,AK,Doctor,Employed,35.0,True,False,740.0,759.0,11.0,10.0,58.0,9,1301.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27798.0,0.49,26288.0,21.0,1.0,0.0,0.43,"$100,000+",True,8333.333333,0,7,10000,Q3 2013,349.55,1.0,0,0,0.0,1,Review
36,2,NY,Nurse (RN),Employed,32.0,True,False,700.0,719.0,12.0,11.0,24.0,9,390.0,1.0,12.0,0.0,0.0,4.0,0.0,0.0,14218.0,0.76,4337.0,23.0,0.82,2.0,0.05,"$100,000+",True,29500.0,0,32,15000,Q3 2011,612.3,1.0,0,0,0.0,70,Denied
36,1,NV,Food Service Management,Employed,295.0,True,False,720.0,739.0,31.0,25.0,46.0,22,830.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,14924.0,0.34,25192.0,42.0,0.88,2.0,0.18,"$100,000+",True,10083.333333,0,18,5000,Q3 2012,188.35,1.0,0,0,0.0,71,Review
60,3,TX,Accountant/CPA,Employed,49.0,True,False,820.0,839.0,6.0,6.0,26.0,4,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058.0,0.07,49943.0,26.0,1.0,0.0,0.09,"$100,000+",True,11666.666667,0,20,25000,Q3 2012,541.69,1.0,0,0,0.0,213,Approved
12,7,NV,Other,Employed,144.0,True,False,740.0,759.0,6.0,6.0,13.0,5,1328.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42688.0,0.84,6821.0,13.0,1.0,0.0,0.26,"$50,000-74,999",True,5833.333333,0,12,2000,Q1 2013,177.84,1.0,0,0,0.0,39,Review
60,1,MN,Medical Technician,Employed,15.0,False,False,700.0,719.0,11.0,8.0,44.0,6,189.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,5225.0,0.77,1475.0,34.0,0.85,1.0,0.24,"$50,000-74,999",True,4333.333333,0,11,7500,Q2 2013,204.55,1.0,0,0,0.0,72,Review
60,1,MA,Executive,Employed,69.0,False,False,720.0,739.0,15.0,14.0,33.0,12,1408.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,26181.0,0.33,52669.0,31.0,0.96,1.0,0.22,"$100,000+",False,12500.0,0,9,10000,Q2 2013,242.07,1.0,0,0,0.0,1,Review
36,3,NY,Doctor,Employed,14.0,True,False,840.0,859.0,15.0,15.0,37.0,12,797.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,25224.0,0.23,81976.0,33.0,0.96,0.0,0.18,"$100,000+",True,10000.0,244,17,25000,Q4 2012,803.63,1.0,0,0,0.0,299,Approved
36,1,VA,Professional,Employed,71.0,True,False,660.0,679.0,6.0,4.0,37.0,3,134.0,1.0,2.0,3.0,267.0,10.0,0.0,0.0,4474.0,0.82,926.0,31.0,0.63,0.0,0.1,"$100,000+",True,8333.333333,0,11,8500,Q2 2013,318.02,1.0,0,0,0.0,130,Review
60,1,WA,Other,Employed,8.0,True,False,820.0,839.0,8.0,7.0,19.0,4,552.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,21948.0,0.57,16405.0,17.0,1.0,0.0,0.16,"$75,000-99,999",True,7166.666667,0,8,25000,Q3 2013,573.19,1.0,0,0,0.0,180,Approved
36,1,PA,Laborer,Employed,2.0,True,False,660.0,679.0,11.0,11.0,21.0,10,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48983.0,0.96,1616.0,19.0,1.0,0.0,0.22,"$1-24,999",False,1958.333333,104,20,4000,Q3 2012,173.71,1.0,0,0,0.0,12,Denied
60,2,CA,Construction,Employed,326.0,False,False,720.0,739.0,10.0,9.0,33.0,9,853.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,24572.0,0.49,24578.0,31.0,0.96,0.0,0.11,"$100,000+",True,12000.0,0,5,20000,Q4 2013,477.9,1.0,0,0,0.0,1,Review
60,1,NY,Other,Self-employed,8.0,True,False,660.0,679.0,14.0,14.0,28.0,12,619.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18132.0,0.79,3605.0,28.0,0.96,0.0,0.22,"$25,000-49,999",False,3900.0,0,5,4200,Q4 2013,109.3,1.0,0,0,0.0,33,Review
36,1,NY,Other,Full-time,2.0,True,False,720.0,739.0,8.0,8.0,19.0,5,197.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14784.0,0.59,9278.0,16.0,1.0,1.0,0.22,"$50,000-74,999",False,4333.333333,0,53,2900,Q4 2009,100.88,1.0,0,0,0.0,122,Approved
36,1,CA,Other,Employed,293.0,False,False,660.0,679.0,12.0,12.0,20.0,10,459.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,15903.0,0.86,2152.0,20.0,0.85,1.0,0.24,"$75,000-99,999",True,7916.666667,0,6,10000,Q3 2013,359.52,1.0,0,0,0.0,21,Review
60,1,TN,Professional,Employed,103.0,True,False,660.0,679.0,9.0,9.0,12.0,6,446.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,11388.0,0.82,1456.0,12.0,0.75,1.0,0.17,"$75,000-99,999",True,7083.333333,0,16,15000,Q4 2012,427.96,1.0,0,0,0.0,51,Review
36,3,TX,Computer Programmer,Employed,4.0,False,False,740.0,759.0,9.0,5.0,30.0,5,389.0,10.0,21.0,0.0,0.0,0.0,2.0,0.0,2267.0,0.15,12049.0,29.0,0.96,1.0,0.06,"$100,000+",True,16666.666667,725,40,3500,Q4 2010,143.83,1.0,0,0,0.0,80,Denied
36,6,SC,Other,Employed,23.0,True,False,800.0,819.0,13.0,11.0,30.0,11,175.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,5085.0,0.03,91853.0,29.0,1.0,1.0,0.11,"$50,000-74,999",True,5833.333333,0,0,4000,Q1 2014,121.78,1.0,0,0,0.0,1,Approved
36,1,TX,Accountant/CPA,Employed,398.0,True,True,620.0,639.0,20.0,19.0,40.0,17,786.0,2.0,9.0,1.0,1091.0,17.0,1.0,1.0,23408.0,0.9,2172.0,37.0,0.84,4.0,0.47,"$75,000-99,999",True,6858.333333,82,12,4000,Q1 2013,166.73,1.0,0,0,0.0,20,Denied
36,2,VA,Professional,Employed,131.0,True,False,720.0,739.0,20.0,19.0,44.0,14,1360.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,43548.0,0.71,17356.0,41.0,1.0,0.0,0.26,"$100,000+",True,11666.666667,0,4,8500,Q4 2013,276.27,1.0,0,0,0.0,1,Approved
60,1,FL,Professional,Employed,2.0,False,False,660.0,679.0,15.0,11.0,61.0,10,616.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,19623.0,0.97,58.0,19.0,1.0,0.0,0.22,"$50,000-74,999",False,4375.0,0,10,4000,Q2 2013,128.65,1.0,0,0,0.0,37,Denied
36,6,CO,Other,Full-time,296.0,False,False,620.0,639.0,9.0,9.0,53.0,3,179.0,11.0,14.0,1.0,224.0,23.0,1.0,0.0,5561.0,0.98,14.0,42.0,0.69,1.0,0.17,"$50,000-74,999",True,5666.666667,0,50,1000,Q1 2010,41.36,1.0,0,0,0.0,45,Denied
36,1,PA,Professional,Employed,264.0,True,False,680.0,699.0,15.0,12.0,32.0,9,472.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,25870.0,0.92,947.0,29.0,0.89,2.0,0.16,"$100,000+",True,9000.0,0,3,10000,Q4 2013,355.78,1.0,0,0,0.0,85,Review
36,1,WV,Professional,Employed,46.0,True,False,720.0,739.0,17.0,16.0,42.0,12,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12408.0,0.6,6851.0,40.0,0.95,1.0,0.22,"$100,000+",True,9166.666667,0,6,19000,Q3 2013,612.18,1.0,0,0,0.0,1,Approved
36,7,WA,Computer Programmer,Full-time,103.0,False,False,720.0,739.0,2.0,2.0,2.0,2,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152.0,0.02,5148.0,2.0,1.0,1.0,0.01,"$75,000-99,999",True,6333.5,0,53,1000,Q4 2009,30.87,1.0,0,0,0.0,58,Approved
60,1,TN,Professional,Employed,42.0,True,False,720.0,739.0,16.0,11.0,32.0,7,393.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,33815.0,0.71,13185.0,29.0,0.65,0.0,0.12,"$100,000+",True,25000.0,0,1,30000,Q1 2014,708.2,1.0,0,0,0.0,1,Review
60,1,NJ,Accountant/CPA,Employed,282.0,False,False,720.0,739.0,8.0,6.0,27.0,6,801.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,38254.0,0.57,27754.0,25.0,0.96,0.0,0.16,"$100,000+",True,11833.333333,0,25,15000,Q1 2012,384.58,1.0,0,0,0.0,77,Review
36,1,FL,Administrative Assistant,Employed,1.0,False,False,660.0,679.0,5.0,5.0,9.0,4,104.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3521.0,0.68,1393.0,8.0,1.0,0.0,0.28,"$25,000-49,999",True,2500.0,0,21,4000,Q2 2012,168.89,1.0,0,0,0.0,9,Denied
12,19,FL,Professional,Employed,22.0,False,False,660.0,679.0,5.0,4.0,40.0,5,138.0,0.0,7.0,0.0,0.0,10.0,1.0,0.0,4525.0,0.98,75.0,37.0,0.78,0.0,0.16,"$75,000-99,999",True,6750.0,0,20,4000,Q3 2012,377.14,1.0,0,0,0.0,22,Denied
36,1,WA,Computer Programmer,Employed,37.0,False,False,660.0,679.0,11.0,9.0,17.0,7,492.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15529.0,0.69,4390.0,17.0,0.94,0.0,0.13,"$75,000-99,999",True,7500.0,0,30,2000,Q3 2011,72.29,1.0,0,0,0.0,50,Review
36,1,TX,Other,Employed,52.0,True,False,740.0,759.0,12.0,10.0,27.0,9,776.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30781.0,0.77,7289.0,27.0,1.0,0.0,0.41,"$25,000-49,999",True,2916.666667,0,20,10000,Q3 2012,397.55,1.0,0,0,0.0,63,Denied
36,7,MD,Sales - Retail,Employed,84.0,True,False,800.0,819.0,8.0,8.0,30.0,6,410.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,43655.0,0.06,49853.0,28.0,1.0,0.0,0.08,"$100,000+",True,18750.0,0,5,9000,Q4 2013,276.21,1.0,0,0,0.0,197,Approved
36,3,MS,Professional,Employed,90.0,True,False,620.0,639.0,14.0,12.0,34.0,5,279.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,15252.0,0.97,474.0,28.0,0.96,1.0,0.2,"$75,000-99,999",True,7416.666667,373,32,5000,Q3 2011,214.98,1.0,0,0,0.0,19,Denied
36,1,CA,Engineer - Mechanical,Employed,37.0,True,False,660.0,679.0,7.0,6.0,17.0,3,140.0,6.0,12.0,2.0,3093.0,6.0,0.0,0.0,3368.0,0.96,132.0,15.0,0.86,0.0,0.32,"$50,000-74,999",True,5523.166667,0,2,10000,Q1 2014,412.23,1.0,0,0,0.0,1,Denied
36,1,OR,Professional,Full-time,8.0,False,False,640.0,659.0,11.0,11.0,47.0,9,357.0,2.0,10.0,1.0,0.0,0.0,2.0,0.0,12910.0,0.48,3327.0,37.0,0.91,4.0,0.17,"$75,000-99,999",True,6666.666667,1064,48,1500,Q1 2010,55.06,1.0,0,0,0.0,57,Review
60,1,PA,Other,Employed,97.0,True,False,740.0,759.0,9.0,8.0,18.0,6,364.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10493.0,0.5,8030.0,17.0,1.0,0.0,0.22,"$50,000-74,999",True,5166.666667,0,10,10000,Q2 2013,257.98,1.0,0,0,0.0,1,Review
36,1,NY,Doctor,Employed,38.0,True,False,740.0,759.0,20.0,20.0,34.0,17,1258.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,50924.0,0.66,22985.0,32.0,1.0,0.0,0.11,"$100,000+",True,29166.666667,0,5,18000,Q4 2013,579.96,1.0,0,0,0.0,1,Approved
36,1,KY,Other,Employed,108.0,True,False,660.0,679.0,9.0,8.0,25.0,8,675.0,1.0,4.0,0.0,0.0,21.0,0.0,0.0,23996.0,0.93,1741.0,19.0,0.94,1.0,0.17,"$50,000-74,999",True,4583.333333,0,3,3000,Q4 2013,111.03,1.0,0,0,0.0,2,Review
36,1,IL,Sales - Commission,Employed,4.0,True,False,840.0,859.0,7.0,7.0,27.0,3,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3811.0,0.06,57689.0,25.0,1.0,0.0,0.22,"$50,000-74,999",False,4166.666667,0,25,5000,Q1 2012,161.31,1.0,0,0,0.0,15,Approved
60,1,CA,Executive,Employed,122.0,True,False,680.0,699.0,15.0,15.0,26.0,10,1661.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,84144.0,0.53,32025.0,24.0,1.0,0.0,0.21,"$100,000+",True,12500.0,0,9,18000,Q2 2013,475.29,1.0,0,0,0.0,72,Review
36,3,OR,Food Service Management,Employed,61.0,False,False,720.0,739.0,2.0,2.0,13.0,1,86.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,2846.0,0.6,1834.0,10.0,1.0,0.0,0.11,"$75,000-99,999",True,6750.0,0,24,10000,Q1 2012,317.95,1.0,0,1,100.0,163,Approved
60,7,NJ,Accountant/CPA,Employed,171.0,True,False,660.0,679.0,24.0,22.0,40.0,22,1435.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,99666.0,0.88,1271.0,37.0,1.0,1.0,0.21,"$100,000+",True,9054.166667,0,21,4000,Q2 2012,117.15,1.0,0,0,0.0,50,Review
36,1,TX,Engineer - Electrical,Employed,14.0,False,False,700.0,719.0,21.0,21.0,27.0,21,1143.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,36277.0,0.58,22203.0,26.0,1.0,3.0,0.16,"$100,000+",True,9583.333333,0,1,12000,Q1 2014,407.51,1.0,0,0,0.0,1,Review
36,1,NY,Analyst,Employed,42.0,False,False,680.0,699.0,6.0,6.0,9.0,5,123.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,5114.0,0.56,3936.0,9.0,1.0,0.0,0.08,"$75,000-99,999",True,7500.0,0,6,3500,Q3 2013,121.67,1.0,0,0,0.0,1,Review
36,7,FL,Nurse (LPN),Employed,140.0,False,False,700.0,719.0,6.0,6.0,10.0,6,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6032.0,0.97,75.0,9.0,1.0,0.0,0.15,"$25,000-49,999",True,2500.0,0,2,4000,Q1 2014,134.28,1.0,0,0,0.0,1,Review
36,1,NC,Professional,Employed,50.0,False,False,620.0,639.0,12.0,9.0,33.0,7,677.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26905.0,0.82,5548.0,24.0,0.95,2.0,0.29,"$50,000-74,999",True,5166.666667,0,22,12000,Q2 2012,463.7,1.0,0,0,0.0,117,Denied
36,1,MD,Professional,Full-time,123.0,True,False,760.0,779.0,11.0,10.0,19.0,8,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43731.0,0.59,29769.0,19.0,1.0,0.0,0.13,"$75,000-99,999",True,7666.666667,0,37,3500,Q1 2011,107.35,1.0,0,0,0.0,83,Approved
36,2,IN,Skilled Labor,Employed,327.0,True,False,720.0,739.0,10.0,9.0,26.0,7,226.0,1.0,3.0,1.0,0.0,8.0,0.0,0.0,5674.0,0.35,8022.0,23.0,0.86,1.0,0.16,"$50,000-74,999",True,4909.666667,0,14,10000,Q1 2013,366.51,1.0,0,0,0.0,157,Review
36,1,GA,Other,Other,66.0,True,False,720.0,739.0,10.0,8.0,25.0,6,429.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8915.0,0.6,5156.0,23.0,0.95,0.0,0.29,"$50,000-74,999",True,4400.0,0,39,2000,Q4 2010,82.46,1.0,0,0,0.0,33,Denied
36,7,NC,Civil Service,Full-time,87.0,True,True,800.0,819.0,11.0,11.0,22.0,7,219.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20186.0,0.29,48614.0,18.0,0.94,0.0,0.1,"$75,000-99,999",True,6666.666667,0,47,7000,Q2 2010,220.32,1.0,0,0,0.0,242,Approved
60,1,TX,Professional,Employed,19.0,True,False,680.0,699.0,12.0,11.0,30.0,4,625.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,15153.0,0.49,14973.0,23.0,0.91,0.0,0.41,"$50,000-74,999",True,5666.666667,0,2,10000,Q1 2014,282.13,1.0,0,0,0.0,1,Denied
36,1,NY,Teacher,Employed,157.0,True,False,680.0,699.0,17.0,15.0,33.0,14,909.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,55806.0,0.97,1431.0,32.0,0.87,1.0,0.29,"$50,000-74,999",True,5666.666667,0,5,4000,Q4 2013,166.52,1.0,0,0,0.0,1,Denied
36,1,VA,Other,Employed,31.0,False,False,700.0,719.0,14.0,13.0,26.0,10,1488.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,65779.0,0.9,6395.0,22.0,0.95,1.0,0.39,"$100,000+",True,9166.666667,0,3,15000,Q4 2013,497.43,1.0,0,0,0.0,243,Approved
36,1,DE,Teacher,Employed,4.0,False,False,660.0,679.0,9.0,9.0,10.0,5,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2695.0,0.83,480.0,9.0,0.88,1.0,0.47,"$1-24,999",True,1666.666667,0,2,4000,Q1 2014,168.15,1.0,0,0,0.0,1,Denied
60,2,MD,Civil Service,Employed,30.0,True,False,660.0,679.0,5.0,5.0,24.0,2,50.0,0.0,6.0,1.0,3626.0,7.0,0.0,0.0,492.0,1.11,0.0,20.0,0.8,0.0,0.1,"$100,000+",True,10416.666667,0,11,11500,Q2 2013,308.47,1.0,0,0,0.0,167,Review
36,7,OH,Other,Full-time,59.0,True,False,640.0,659.0,2.0,2.0,4.0,0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.66,0.0,0.02,"$50,000-74,999",True,4500.0,0,55,1500,Q3 2009,56.51,1.0,0,0,0.0,79,Denied
36,1,NY,Professional,Employed,71.0,False,False,700.0,719.0,6.0,5.0,27.0,4,92.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1902.0,0.45,164.0,18.0,0.72,1.0,0.22,"$50,000-74,999",True,4166.666667,0,39,7500,Q4 2010,316.34,1.0,0,0,0.0,180,Denied
60,19,NY,Other,Employed,101.0,False,False,700.0,719.0,19.0,17.0,36.0,12,724.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27022.0,0.67,12353.0,29.0,1.0,0.0,0.39,"$50,000-74,999",True,5666.666667,0,4,8000,Q4 2013,203.15,1.0,0,0,0.0,1,Review
36,1,CA,Other,Employed,104.0,True,False,680.0,699.0,25.0,17.0,39.0,9,1129.0,2.0,8.0,1.0,23100.0,1.0,0.0,0.0,20228.0,0.27,36934.0,38.0,0.92,2.0,0.28,"$100,000+",True,10750.0,0,14,11000,Q1 2013,386.67,1.0,0,0,0.0,170,Review
36,2,UT,Construction,Employed,111.0,True,False,660.0,679.0,9.0,9.0,13.0,6,223.0,3.0,14.0,0.0,0.0,0.0,2.0,0.0,5701.0,0.92,227.0,13.0,1.0,1.0,0.18,"$75,000-99,999",True,7916.666667,0,23,4000,Q2 2012,173.71,1.0,0,0,0.0,105,Denied
36,1,NC,Other,Other,10.0,False,False,640.0,659.0,8.0,6.0,19.0,6,151.0,2.0,4.0,1.0,125.0,0.0,0.0,0.0,4362.0,0.9,437.0,17.0,0.83,2.0,0.17,"$25,000-49,999",True,2708.333333,0,28,6991,Q4 2011,281.62,0.9986,0,0,0.0,99,Denied
60,1,TX,Executive,Employed,258.0,True,False,760.0,779.0,15.0,14.0,22.0,10,987.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34204.0,0.31,74686.0,22.0,1.0,0.0,0.25,"$100,000+",True,12500.0,0,2,22242,Q1 2014,476.85,1.0,0,0,0.0,222,Approved
36,2,UT,Scientist,Full-time,44.0,False,False,640.0,659.0,5.0,4.0,31.0,3,355.0,2.0,12.0,0.0,0.0,4.0,1.0,0.0,10766.0,0.9,1134.0,19.0,0.78,1.0,0.23,"$25,000-49,999",True,3333.333333,0,48,1000,Q1 2010,37.34,1.0,0,0,0.0,30,Review
36,1,KY,Accountant/CPA,Employed,34.0,False,False,660.0,679.0,11.0,10.0,43.0,3,57.0,3.0,7.0,0.0,0.0,10.0,1.0,0.0,1479.0,0.5,1471.0,40.0,0.75,1.0,0.19,"$25,000-49,999",True,3616.666667,0,20,4000,Q3 2012,173.71,1.0,0,0,0.0,66,Denied
